iter	Passed	Remaining
4910	4073	4221
4911	4074	4220
4912	4075	4220
4913	4076	4219
4914	4077	4218
4915	4078	4217
4916	4079	4216
4917	4080	4216
4918	4080	4215
4919	4081	4214
4920	4082	4213
4921	4083	4212
4922	4084	4212
4923	4085	4211
4924	4085	4210
4925	4086	4209
4926	4087	4208
4927	4088	4208
4928	4089	4207
4929	4090	4206
4930	4091	4205
4931	4091	4204
4932	4092	4204
4933	4093	4203
4934	4094	4202
4935	4095	4201
4936	4096	4200
4937	4097	4200
4938	4097	4199
4939	4098	4198
4940	4099	4197
4941	4100	4196
4942	4101	4196
4943	4102	4195
4944	4103	4194
4945	4103	4193
4946	4104	4192
4947	4105	4192
4948	4106	4191
4949	4107	4190
4950	4108	4189
4951	4109	4188
4952	4110	4188
4953	4110	4187
4954	4111	4186
4955	4112	4185
4956	4113	4184
4957	4114	4184
4958	4115	4183
4959	4116	4182
4960	4116	4181
4961	4117	4180
4962	4118	4180
4963	4119	4179
4964	4120	4178
4965	4121	4177
4966	4122	4176
4967	4123	4176
4968	4123	4175
4969	4124	4174
4970	4125	4173
4971	4126	4173
4972	4127	4172
4973	4128	4171
4974	4129	4170
4975	4129	4169
4976	4130	4169
4977	4131	4168
4978	4132	4167
4979	4133	4166
4980	4134	4165
4981	4135	4165
4982	4136	4164
4983	4136	4163
4984	4137	4162
4985	4138	4162
4986	4139	4161
4987	4140	4160
4988	4141	4159
4989	4142	4158
4990	4143	4158
4991	4144	4157
4992	4144	4156
4993	4145	4155
4994	4146	4154
4995	4147	4154
4996	4148	4153
4997	4149	4152
4998	4149	4151
4999	4150	4150
5000	4151	4150
5001	4152	4149
5002	4153	4148
5003	4154	4147
5004	4155	4146
5005	4155	4146
5006	4156	4145
5007	4157	4144
5008	4158	4143
5009	4159	4142
5010	4160	4142
5011	4161	4141
5012	4162	4140
5013	4162	4139
5014	4163	4138
5015	4164	4138
5016	4165	4137
5017	4166	4136
5018	4167	4135
5019	4168	4134
5020	4168	4134
5021	4169	4133
5022	4170	4132
5023	4171	4131
5024	4172	4131
5025	4173	4130
5026	4174	4129
5027	4175	4128
5028	4176	4127
5029	4177	4127
5030	4177	4126
5031	4178	4125
5032	4179	4124
5033	4180	4124
5034	4181	4123
5035	4182	4122
5036	4183	4121
5037	4184	4121
5038	4185	4120
5039	4185	4119
5040	4186	4118
5041	4187	4117
5042	4188	4117
5043	4189	4116
5044	4190	4115
5045	4191	4114
5046	4192	4114
5047	4193	4113
5048	4193	4112
5049	4194	4111
5050	4195	4110
5051	4196	4110
5052	4197	4109
5053	4198	4108
5054	4199	4107
5055	4200	4107
5056	4201	4106
5057	4201	4105
5058	4202	4104
5059	4203	4104
5060	4204	4103
5061	4205	4102
5062	4206	4101
5063	4207	4100
5064	4208	4100
5065	4208	4099
5066	4209	4098
5067	4210	4097
5068	4211	4097
5069	4212	4096
5070	4213	4095
5071	4214	4094
5072	4215	4094
5073	4216	4093
5074	4217	4092
5075	4218	4091
5076	4218	4090
5077	4219	4090
5078	4220	4089
5079	4221	4088
5080	4222	4087
5081	4223	4086
5082	4224	4086
5083	4224	4085
5084	4225	4084
5085	4226	4083
5086	4227	4083
5087	4228	4082
5088	4229	4081
5089	4230	4080
5090	4231	4079
5091	4232	4079
5092	4232	4078
5093	4233	4077
5094	4234	4076
5095	4235	4076
5096	4236	4075
5097	4237	4074
5098	4238	4073
5099	4239	4072
5100	4240	4072
5101	4241	4071
5102	4241	4070
5103	4242	4069
5104	4243	4069
5105	4244	4068
5106	4245	4067
5107	4246	4066
5108	4247	4065
5109	4248	4065
5110	4249	4064
5111	4249	4063
5112	4250	4062
5113	4251	4062
5114	4252	4061
5115	4253	4060
5116	4254	4059
5117	4255	4059
5118	4256	4058
5119	4256	4057
5120	4257	4056
5121	4258	4055
5122	4259	4055
5123	4260	4054
5124	4261	4053
5125	4262	4052
5126	4263	4052
5127	4264	4051
5128	4265	4050
5129	4265	4049
5130	4266	4048
5131	4267	4048
5132	4268	4047
5133	4269	4046
5134	4270	4045
5135	4271	4045
5136	4272	4044
5137	4273	4043
5138	4274	4042
5139	4274	4042
5140	4275	4041
5141	4276	4040
5142	4277	4039
5143	4278	4038
5144	4279	4038
5145	4280	4037
5146	4281	4036
5147	4282	4036
5148	4283	4035
5149	4284	4034
5150	4285	4033
5151	4285	4033
5152	4286	4032
5153	4287	4031
5154	4288	4030
5155	4289	4029
5156	4290	4029
5157	4291	4028
5158	4292	4027
5159	4293	4026
5160	4294	4026
5161	4294	4025
5162	4295	4024
5163	4296	4023
5164	4297	4022
5165	4298	4022
5166	4299	4021
5167	4300	4020
5168	4301	4019
5169	4301	4019
5170	4302	4018
5171	4303	4017
5172	4304	4016
5173	4305	4015
5174	4306	4015
5175	4307	4014
5176	4307	4013
5177	4308	4012
5178	4309	4011
5179	4310	4010
5180	4311	4010
5181	4312	4009
5182	4313	4008
5183	4313	4007
5184	4314	4006
5185	4315	4006
5186	4316	4005
5187	4317	4004
5188	4318	4003
5189	4319	4003
5190	4320	4002
5191	4321	4001
5192	4321	4000
5193	4322	3999
5194	4323	3999
5195	4324	3998
5196	4325	3997
5197	4326	3996
5198	4327	3995
5199	4327	3995
5200	4328	3994
5201	4329	3993
5202	4330	3992
5203	4331	3991
5204	4332	3991
5205	4333	3990
5206	4334	3989
5207	4334	3988
5208	4335	3987
5209	4336	3987
5210	4337	3986
5211	4338	3985
5212	4339	3984
5213	4340	3984
5214	4341	3983
5215	4342	3982
5216	4342	3981
5217	4343	3980
5218	4344	3980
5219	4345	3979
5220	4346	3978
5221	4347	3977
5222	4348	3976
5223	4349	3976
5224	4349	3975
5225	4350	3974
5226	4351	3973
5227	4352	3972
5228	4353	3972
5229	4354	3971
5230	4355	3970
5231	4355	3969
5232	4356	3968
5233	4357	3968
5234	4358	3967
5235	4359	3966
5236	4360	3965
5237	4361	3964
5238	4362	3964
5239	4362	3963
5240	4363	3962
5241	4364	3961
5242	4365	3961
5243	4366	3960
5244	4367	3959
5245	4368	3958
5246	4369	3957
5247	4370	3957
5248	4371	3956
5249	4371	3955
5250	4372	3954
5251	4373	3953
5252	4374	3953
5253	4375	3952
5254	4376	3951
5255	4377	3950
5256	4378	3950
5257	4378	3949
5258	4379	3948
5259	4380	3947
5260	4381	3946
5261	4382	3946
5262	4383	3945
5263	4384	3944
5264	4385	3943
5265	4386	3943
5266	4386	3942
5267	4387	3941
5268	4388	3940
5269	4389	3939
5270	4390	3939
5271	4391	3938
5272	4392	3937
5273	4393	3936
5274	4393	3935
5275	4394	3934
5276	4395	3934
5277	4396	3933
5278	4397	3932
5279	4398	3932
5280	4399	3931
5281	4400	3930
5282	4401	3929
5283	4402	3929
5284	4403	3928
5285	4404	3927
5286	4405	3926
5287	4405	3925
5288	4406	3925
5289	4407	3924
5290	4408	3923
5291	4409	3922
5292	4410	3921
5293	4411	3921
5294	4411	3920
5295	4412	3919
5296	4413	3918
5297	4414	3917
5298	4415	3917
5299	4416	3916
5300	4417	3915
5301	4418	3914
5302	4419	3914
5303	4419	3913
5304	4420	3912
5305	4421	3911
5306	4422	3910
5307	4423	3910
5308	4424	3909
5309	4425	3908
5310	4426	3907
5311	4427	3906
5312	4427	3906
5313	4428	3905
5314	4429	3904
5315	4430	3903
5316	4431	3903
5317	4432	3902
5318	4433	3901
5319	4434	3900
5320	4435	3900
5321	4436	3899
5322	4436	3898
5323	4437	3897
5324	4438	3896
5325	4439	3895
5326	4440	3895
5327	4441	3894
5328	4442	3893
5329	4443	3892
5330	4443	3892
5331	4444	3891
5332	4445	3890
5333	4446	3889
5334	4447	3888
5335	4448	3888
5336	4449	3887
5337	4450	3886
5338	4451	3885
5339	4452	3885
5340	4452	3884
5341	4453	3883
5342	4454	3882
5343	4455	3881
5344	4456	3881
5345	4457	3880
5346	4458	3879
5347	4459	3878
5348	4459	3877
5349	4460	3877
5350	4461	3876
5351	4462	3875
5352	4463	3875
5353	4464	3874
5354	4465	3873
5355	4466	3872
5356	4467	3872
5357	4468	3871
5358	4469	3870
5359	4470	3869
5360	4471	3868
5361	4472	3868
5362	4472	3867
5363	4473	3866
5364	4474	3865
5365	4475	3865
5366	4476	3864
5367	4477	3863
5368	4478	3862
5369	4479	3861
5370	4480	3861
5371	4481	3860
5372	4481	3859
5373	4482	3858
5374	4483	3858
5375	4484	3857
5376	4485	3856
5377	4486	3855
5378	4487	3854
5379	4488	3854
5380	4489	3853
5381	4489	3852
5382	4490	3851
5383	4491	3850
5384	4492	3850
5385	4493	3849
5386	4494	3848
5387	4495	3847
5388	4496	3847
5389	4497	3846
5390	4497	3845
5391	4498	3844
5392	4499	3843
5393	4500	3843
5394	4501	3842
5395	4502	3841
5396	4503	3840
5397	4504	3839
5398	4504	3839
5399	4505	3838
5400	4506	3837
5401	4507	3836
5402	4508	3835
5403	4509	3835
5404	4510	3834
5405	4511	3833
5406	4512	3832
5407	4512	3831
5408	4513	3831
5409	4514	3830
5410	4515	3829
5411	4516	3828
5412	4517	3827
5413	4518	3827
5414	4519	3826
5415	4519	3825
5416	4520	3824
5417	4521	3823
5418	4522	3823
5419	4523	3822
5420	4524	3821
5421	4525	3820
5422	4526	3819
5423	4526	3819
5424	4527	3818
5425	4528	3817
5426	4529	3816
5427	4530	3815
5428	4531	3815
5429	4532	3814
5430	4532	3813
5431	4533	3812
5432	4534	3811
5433	4535	3811
5434	4536	3810
5435	4537	3809
5436	4538	3808
5437	4539	3807
5438	4540	3807
5439	4540	3806
5440	4541	3805
5441	4542	3804
5442	4543	3803
5443	4544	3803
5444	4545	3802
5445	4546	3801
5446	4547	3800
5447	4547	3800
5448	4548	3799
5449	4549	3798
5450	4550	3797
5451	4551	3796
5452	4552	3796
5453	4553	3795
5454	4554	3794
5455	4554	3793
5456	4555	3792
5457	4556	3792
5458	4557	3791
5459	4558	3790
5460	4559	3789
5461	4560	3788
5462	4561	3788
5463	4562	3787
5464	4563	3786
5465	4564	3785
5466	4564	3785
5467	4565	3784
5468	4566	3783
5469	4567	3782
5470	4568	3781
5471	4569	3780
5472	4570	3780
5473	4571	3779
5474	4571	3778
5475	4572	3777
5476	4573	3776
5477	4574	3776
5478	4575	3775
5479	4576	3774
5480	4577	3773
5481	4577	3772
5482	4578	3772
5483	4579	3771
5484	4580	3770
5485	4581	3769
5486	4582	3768
5487	4583	3768
5488	4584	3767
5489	4585	3766
5490	4585	3765
5491	4586	3764
5492	4587	3764
5493	4588	3763
5494	4589	3762
5495	4590	3761
5496	4591	3761
5497	4592	3760
5498	4593	3759
5499	4593	3758
5500	4594	3757
5501	4595	3757
5502	4596	3756
5503	4597	3755
5504	4598	3754
5505	4599	3753
5506	4600	3753
5507	4600	3752
5508	4601	3751
5509	4602	3750
5510	4603	3749
5511	4604	3749
5512	4605	3748
5513	4606	3747
5514	4606	3746
5515	4607	3745
5516	4608	3745
5517	4609	3744
5518	4610	3743
5519	4611	3742
5520	4612	3741
5521	4613	3740
5522	4613	3740
5523	4614	3739
5524	4615	3738
5525	4616	3737
5526	4617	3736
5527	4618	3736
5528	4619	3735
5529	4619	3734
5530	4620	3733
5531	4621	3732
5532	4622	3732
5533	4623	3731
5534	4624	3730
5535	4625	3729
5536	4626	3728
5537	4627	3728
5538	4628	3727
5539	4628	3726
5540	4629	3725
5541	4630	3725
5542	4631	3724
5543	4632	3723
5544	4633	3722
5545	4634	3721
5546	4635	3721
5547	4636	3720
5548	4636	3719
5549	4637	3718
5550	4638	3717
5551	4639	3716
5552	4640	3716
5553	4641	3715
5554	4641	3714
5555	4642	3713
5556	4643	3712
5557	4644	3711
5558	4645	3711
5559	4646	3710
5560	4646	3709
5561	4647	3708
5562	4648	3707
5563	4649	3706
5564	4650	3705
5565	4651	3705
5566	4651	3704
5567	4652	3703
5568	4653	3702
5569	4654	3701
5570	4655	3701
5571	4656	3700
5572	4657	3699
5573	4657	3698
5574	4658	3697
5575	4659	3696
5576	4660	3696
5577	4661	3695
5578	4662	3694
5579	4662	3693
5580	4663	3692
5581	4664	3691
5582	4665	3690
5583	4666	3690
5584	4667	3689
5585	4667	3688
5586	4668	3687
5587	4669	3686
5588	4670	3686
5589	4671	3685
5590	4672	3684
5591	4672	3683
5592	4673	3682
5593	4674	3681
5594	4675	3681
5595	4676	3680
5596	4677	3679
5597	4677	3678
5598	4678	3677
5599	4679	3676
5600	4680	3676
5601	4681	3675
5602	4682	3674
5603	4683	3673
5604	4683	3672
5605	4684	3671
5606	4685	3671
5607	4686	3670
5608	4687	3669
5609	4688	3668
5610	4688	3667
5611	4689	3666
5612	4690	3666
5613	4691	3665
5614	4692	3664
5615	4693	3663
5616	4694	3662
5617	4695	3662
5618	4695	3661
5619	4696	3660
5620	4697	3659
5621	4698	3658
5622	4699	3657
5623	4700	3657
5624	4701	3656
5625	4702	3655
5626	4702	3654
5627	4703	3654
5628	4704	3653
5629	4705	3652
5630	4706	3651
5631	4707	3650
5632	4707	3649
5633	4708	3648
5634	4709	3648
5635	4710	3647
5636	4711	3646
5637	4712	3645
5638	4712	3644
5639	4713	3643
5640	4714	3643
5641	4715	3642
5642	4716	3641
5643	4717	3640
5644	4717	3639
5645	4718	3638
5646	4719	3638
5647	4720	3637
5648	4721	3636
5649	4722	3635
5650	4722	3634
5651	4723	3633
5652	4724	3633
5653	4725	3632
5654	4726	3631
5655	4727	3630
5656	4727	3629
5657	4728	3628
5658	4729	3628
5659	4730	3627
5660	4731	3626
5661	4732	3625
5662	4733	3624
5663	4733	3623
5664	4734	3623
5665	4735	3622
5666	4736	3621
5667	4737	3620
5668	4738	3619
5669	4738	3618
5670	4739	3618
5671	4740	3617
5672	4741	3616
5673	4742	3615
5674	4743	3614
5675	4744	3614
5676	4744	3613
5677	4745	3612
5678	4746	3611
5679	4747	3610
5680	4748	3610
5681	4749	3609
5682	4750	3608
5683	4751	3607
5684	4752	3607
5685	4753	3606
5686	4754	3605
5687	4755	3604
5688	4756	3604
5689	4757	3603
5690	4757	3602
5691	4758	3601
5692	4759	3600
5693	4760	3600
5694	4761	3599
5695	4762	3598
5696	4763	3597
5697	4764	3596
5698	4764	3596
5699	4765	3595
5700	4766	3594
5701	4767	3593
5702	4768	3592
5703	4769	3592
5704	4770	3591
5705	4771	3590
5706	4772	3589
5707	4772	3588
5708	4773	3588
5709	4774	3587
5710	4775	3586
5711	4776	3585
5712	4777	3584
5713	4778	3583
5714	4778	3583
5715	4779	3582
5716	4780	3581
5717	4781	3580
5718	4782	3579
5719	4783	3579
5720	4784	3578
5721	4785	3577
5722	4785	3576
5723	4786	3575
5724	4787	3574
5725	4788	3574
5726	4789	3573
5727	4790	3572
5728	4791	3571
5729	4792	3571
5730	4792	3570
5731	4793	3569
5732	4794	3568
5733	4795	3568
5734	4796	3567
5735	4797	3566
5736	4798	3565
5737	4799	3565
5738	4800	3564
5739	4801	3563
5740	4802	3562
5741	4803	3561
5742	4804	3561
5743	4805	3560
5744	4805	3559
5745	4806	3558
5746	4807	3557
5747	4808	3557
5748	4809	3556
5749	4810	3555
5750	4811	3554
5751	4812	3553
5752	4813	3553
5753	4813	3552
5754	4814	3551
5755	4815	3550
5756	4816	3550
5757	4817	3549
5758	4818	3548
5759	4819	3547
5760	4820	3546
5761	4821	3546
5762	4822	3545
5763	4823	3544
5764	4823	3543
5765	4824	3542
5766	4825	3541
5767	4826	3541
5768	4827	3540
5769	4828	3539
5770	4829	3538
5771	4830	3538
5772	4830	3537
5773	4831	3536
5774	4832	3535
5775	4833	3534
5776	4834	3533
5777	4835	3533
5778	4836	3532
5779	4837	3531
5780	4837	3530
5781	4838	3529
5782	4839	3529
5783	4840	3528
5784	4841	3527
5785	4842	3526
5786	4843	3526
5787	4844	3525
5788	4844	3524
5789	4846	3523
5790	4846	3522
5791	4847	3522
5792	4848	3521
5793	4849	3520
5794	4850	3519
5795	4851	3518
5796	4852	3518
5797	4853	3517
5798	4854	3516
5799	4855	3515
5800	4855	3514
5801	4856	3514
5802	4857	3513
5803	4858	3512
5804	4859	3511
5805	4860	3510
5806	4861	3510
5807	4862	3509
5808	4863	3508
5809	4863	3507
5810	4864	3506
5811	4865	3506
5812	4866	3505
5813	4867	3504
5814	4868	3503
5815	4869	3502
5816	4870	3502
5817	4871	3501
5818	4872	3500
5819	4873	3499
5820	4873	3499
5821	4874	3498
5822	4875	3497
5823	4876	3496
5824	4877	3495
5825	4878	3495
5826	4879	3494
5827	4880	3493
5828	4881	3492
5829	4882	3491
5830	4882	3491
5831	4883	3490
5832	4884	3489
5833	4885	3488
5834	4886	3488
5835	4887	3487
5836	4888	3486
5837	4889	3485
5838	4890	3484
5839	4891	3484
5840	4892	3483
5841	4892	3482
5842	4893	3481
5843	4894	3480
5844	4895	3480
5845	4896	3479
5846	4897	3478
5847	4898	3477
5848	4899	3476
5849	4900	3476
5850	4900	3475
5851	4901	3474
5852	4902	3473
5853	4903	3472
5854	4904	3472
5855	4905	3471
5856	4906	3470
5857	4907	3469
5858	4908	3468
5859	4908	3468
5860	4909	3467
5861	4910	3466
5862	4911	3465
5863	4912	3464
5864	4913	3464
5865	4914	3463
5866	4915	3462
5867	4916	3461
5868	4916	3460
5869	4917	3460
5870	4918	3459
5871	4919	3458
5872	4920	3457
5873	4921	3456
5874	4922	3456
5875	4923	3455
5876	4924	3454
5877	4924	3453
5878	4925	3452
5879	4926	3452
5880	4927	3451
5881	4928	3450
5882	4929	3449
5883	4930	3448
5884	4931	3448
5885	4932	3447
5886	4933	3446
5887	4933	3445
5888	4934	3444
5889	4935	3444
5890	4936	3443
5891	4937	3442
5892	4938	3441
5893	4939	3440
5894	4940	3440
5895	4941	3439
5896	4942	3438
5897	4942	3437
5898	4943	3436
5899	4944	3436
5900	4945	3435
5901	4946	3434
5902	4947	3433
5903	4948	3432
5904	4949	3432
5905	4950	3431
5906	4950	3430
5907	4951	3429
5908	4952	3428
5909	4953	3428
5910	4954	3427
5911	4955	3426
5912	4956	3425
5913	4957	3425
5914	4958	3424
5915	4959	3423
5916	4960	3422
5917	4961	3421
5918	4961	3421
5919	4962	3420
5920	4963	3419
5921	4964	3418
5922	4965	3417
5923	4966	3417
5924	4967	3416
5925	4968	3415
5926	4969	3415
5927	4970	3414
5928	4971	3413
5929	4972	3412
5930	4973	3411
5931	4974	3411
5932	4974	3410
5933	4975	3409
5934	4976	3408
5935	4977	3407
5936	4978	3407
5937	4979	3406
5938	4980	3405
5939	4981	3404
5940	4982	3404
5941	4983	3403
5942	4984	3402
5943	4985	3401
5944	4986	3400
5945	4986	3400
5946	4987	3399
5947	4988	3398
5948	4989	3397
5949	4990	3396
5950	4991	3396
5951	4992	3395
5952	4993	3394
5953	4994	3393
5954	4995	3393
5955	4996	3392
5956	4997	3391
5957	4997	3390
5958	4998	3389
5959	4999	3388
5960	5000	3388
5961	5001	3387
5962	5002	3386
5963	5003	3385
5964	5004	3385
5965	5005	3384
5966	5005	3383
5967	5006	3382
5968	5007	3381
5969	5008	3381
5970	5009	3380
5971	5010	3379
5972	5011	3378
5973	5012	3377
5974	5013	3376
5975	5013	3376
5976	5014	3375
5977	5015	3374
5978	5016	3373
5979	5017	3372
5980	5018	3372
5981	5019	3371
5982	5020	3370
5983	5021	3369
5984	5021	3368
5985	5022	3368
5986	5023	3367
5987	5024	3366
5988	5025	3365
5989	5026	3364
5990	5027	3364
5991	5028	3363
5992	5029	3362
5993	5030	3361
5994	5030	3360
5995	5031	3360
5996	5032	3359
5997	5033	3358
5998	5034	3357
5999	5035	3356
6000	5036	3356
6001	5037	3355
6002	5037	3354
6003	5038	3353
6004	5039	3352
6005	5040	3352
6006	5041	3351
6007	5042	3350
6008	5043	3349
6009	5044	3348
6010	5045	3348
6011	5046	3347
6012	5047	3346
6013	5048	3345
6014	5049	3345
6015	5050	3344
6016	5050	3343
6017	5051	3342
6018	5052	3341
6019	5053	3341
6020	5054	3340
6021	5055	3339
6022	5056	3338
6023	5057	3338
6024	5058	3337
6025	5059	3336
6026	5060	3335
6027	5060	3334
6028	5061	3333
6029	5062	3333
6030	5063	3332
6031	5064	3331
6032	5065	3330
6033	5066	3329
6034	5067	3329
6035	5068	3328
6036	5069	3327
6037	5069	3326
6038	5070	3325
6039	5071	3325
6040	5072	3324
6041	5073	3323
6042	5074	3322
6043	5075	3322
6044	5076	3321
6045	5077	3320
6046	5078	3319
6047	5079	3318
6048	5079	3318
6049	5080	3317
6050	5081	3316
6051	5082	3315
6052	5083	3314
6053	5084	3314
6054	5085	3313
6055	5086	3312
6056	5087	3311
6057	5088	3310
6058	5088	3310
6059	5089	3309
6060	5090	3308
6061	5091	3307
6062	5092	3306
6063	5093	3306
6064	5094	3305
6065	5095	3304
6066	5096	3303
6067	5097	3302
6068	5097	3302
6069	5098	3301
6070	5099	3300
6071	5100	3299
6072	5101	3298
6073	5102	3297
6074	5103	3297
6075	5104	3296
6076	5104	3295
6077	5105	3294
6078	5106	3293
6079	5107	3293
6080	5108	3292
6081	5109	3291
6082	5110	3290
6083	5111	3289
6084	5112	3288
6085	5112	3288
6086	5113	3287
6087	5114	3286
6088	5115	3285
6089	5116	3284
6090	5117	3284
6091	5118	3283
6092	5118	3282
6093	5119	3281
6094	5120	3280
6095	5121	3279
6096	5122	3279
6097	5123	3278
6098	5124	3277
6099	5125	3276
6100	5125	3275
6101	5126	3275
6102	5127	3274
6103	5128	3273
6104	5129	3272
6105	5130	3271
6106	5131	3270
6107	5132	3270
6108	5133	3269
6109	5133	3268
6110	5134	3267
6111	5135	3266
6112	5136	3266
6113	5137	3265
6114	5138	3264
6115	5139	3263
6116	5140	3262
6117	5141	3262
6118	5141	3261
6119	5142	3260
6120	5143	3259
6121	5144	3258
6122	5145	3258
6123	5146	3257
6124	5147	3256
6125	5148	3255
6126	5149	3254
6127	5150	3254
6128	5150	3253
6129	5151	3252
6130	5152	3251
6131	5153	3250
6132	5154	3249
6133	5155	3249
6134	5156	3248
6135	5157	3247
6136	5158	3246
6137	5158	3245
6138	5159	3245
6139	5160	3244
6140	5161	3243
6141	5162	3242
6142	5163	3241
6143	5164	3241
6144	5165	3240
6145	5166	3239
6146	5166	3238
6147	5167	3237
6148	5168	3237
6149	5169	3236
6150	5170	3235
6151	5171	3234
6152	5172	3233
6153	5173	3233
6154	5173	3232
6155	5174	3231
6156	5175	3230
6157	5176	3229
6158	5177	3228
6159	5178	3228
6160	5179	3227
6161	5180	3226
6162	5181	3225
6163	5181	3224
6164	5182	3224
6165	5183	3223
6166	5184	3222
6167	5185	3221
6168	5186	3220
6169	5187	3219
6170	5188	3219
6171	5189	3218
6172	5190	3217
6173	5190	3216
6174	5191	3215
6175	5192	3215
6176	5193	3214
6177	5194	3213
6178	5195	3212
6179	5196	3211
6180	5197	3211
6181	5198	3210
6182	5198	3209
6183	5199	3208
6184	5200	3207
6185	5201	3207
6186	5202	3206
6187	5203	3205
6188	5204	3204
6189	5205	3203
6190	5205	3202
6191	5206	3202
6192	5207	3201
6193	5208	3200
6194	5209	3199
6195	5210	3198
6196	5211	3198
6197	5212	3197
6198	5213	3196
6199	5214	3195
6200	5214	3194
6201	5215	3194
6202	5216	3193
6203	5217	3192
6204	5218	3191
6205	5219	3190
6206	5220	3190
6207	5221	3189
6208	5222	3188
6209	5222	3187
6210	5223	3186
6211	5224	3185
6212	5225	3185
6213	5226	3184
6214	5227	3183
6215	5228	3182
6216	5229	3181
6217	5230	3181
6218	5230	3180
6219	5231	3179
6220	5232	3178
6221	5233	3177
6222	5234	3177
6223	5235	3176
6224	5236	3175
6225	5237	3174
6226	5237	3173
6227	5238	3172
6228	5239	3172
6229	5240	3171
6230	5241	3170
6231	5242	3169
6232	5243	3168
6233	5244	3168
6234	5245	3167
6235	5246	3166
6236	5246	3165
6237	5247	3164
6238	5248	3164
6239	5249	3163
6240	5250	3162
6241	5251	3161
6242	5252	3160
6243	5253	3160
6244	5254	3159
6245	5255	3158
6246	5255	3157
6247	5256	3156
6248	5257	3155
6249	5258	3155
6250	5259	3154
6251	5260	3153
6252	5261	3152
6253	5262	3151
6254	5263	3151
6255	5263	3150
6256	5264	3149
6257	5265	3148
6258	5266	3147
6259	5267	3147
6260	5268	3146
6261	5269	3145
6262	5270	3144
6263	5271	3143
6264	5272	3143
6265	5273	3142
6266	5273	3141
6267	5274	3140
6268	5275	3139
6269	5276	3138
6270	5277	3138
6271	5278	3137
6272	5279	3136
6273	5280	3135
6274	5280	3134
6275	5281	3134
6276	5282	3133
6277	5283	3132
6278	5284	3131
6279	5285	3130
6280	5286	3130
6281	5287	3129
6282	5288	3128
6283	5288	3127
6284	5289	3126
6285	5290	3125
6286	5291	3125
6287	5292	3124
6288	5293	3123
6289	5294	3122
6290	5295	3121
6291	5296	3121
6292	5297	3120
6293	5297	3119
6294	5298	3118
6295	5299	3117
6296	5300	3117
6297	5301	3116
6298	5302	3115
6299	5303	3114
6300	5304	3113
6301	5305	3112
6302	5306	3112
6303	5306	3111
6304	5307	3110
6305	5308	3109
6306	5309	3108
6307	5310	3108
6308	5311	3107
6309	5312	3106
6310	5313	3105
6311	5314	3104
6312	5314	3104
6313	5315	3103
6314	5316	3102
6315	5317	3101
6316	5318	3100
6317	5319	3100
6318	5320	3099
6319	5321	3098
6320	5322	3097
6321	5323	3096
6322	5324	3096
6323	5324	3095
6324	5325	3094
6325	5326	3093
6326	5327	3092
6327	5328	3091
6328	5329	3091
6329	5330	3090
6330	5331	3089
6331	5332	3088
6332	5332	3087
6333	5333	3087
6334	5334	3086
6335	5335	3085
6336	5336	3084
6337	5337	3083
6338	5338	3082
6339	5339	3082
6340	5339	3081
6341	5340	3080
6342	5341	3079
6343	5342	3079
6344	5343	3078
6345	5344	3077
6346	5345	3076
6347	5346	3075
6348	5347	3075
6349	5348	3074
6350	5349	3073
6351	5350	3072
6352	5351	3072
6353	5352	3071
6354	5353	3070
6355	5354	3069
6356	5355	3069
6357	5356	3068
6358	5357	3067
6359	5358	3066
6360	5359	3066
6361	5360	3065
6362	5361	3064
6363	5362	3063
6364	5363	3063
6365	5364	3062
6366	5365	3061
6367	5366	3060
6368	5367	3059
6369	5368	3059
6370	5369	3058
6371	5370	3057
6372	5371	3056
6373	5372	3056
6374	5373	3055
6375	5374	3054
6376	5375	3054
6377	5376	3053
6378	5377	3052
6379	5378	3051
6380	5379	3051
6381	5380	3050
6382	5381	3049
6383	5382	3048
6384	5383	3048
6385	5384	3047
6386	5385	3046
6387	5386	3045
6388	5387	3044
6389	5388	3044
6390	5389	3043
6391	5390	3042
6392	5391	3041
6393	5392	3041
6394	5393	3040
6395	5394	3039
6396	5395	3038
6397	5396	3038
6398	5397	3037
6399	5398	3036
6400	5399	3035
6401	5400	3034
6402	5401	3034
6403	5402	3033
6404	5403	3032
6405	5404	3032
6406	5405	3031
6407	5406	3030
6408	5407	3029
6409	5407	3028
6410	5409	3028
6411	5409	3027
6412	5410	3026
6413	5412	3025
6414	5412	3025
6415	5413	3024
6416	5414	3023
6417	5415	3022
6418	5416	3021
6419	5417	3021
6420	5418	3020
6421	5419	3019
6422	5420	3018
6423	5421	3018
6424	5422	3017
6425	5423	3016
6426	5424	3015
6427	5425	3014
6428	5426	3014
6429	5427	3013
6430	5428	3012
6431	5429	3011
6432	5430	3011
6433	5431	3010
6434	5432	3009
6435	5433	3008
6436	5434	3007
6437	5435	3007
6438	5436	3006
6439	5437	3005
6440	5437	3004
6441	5439	3004
6442	5440	3003
6443	5440	3002
6444	5441	3001
6445	5442	3000
6446	5443	3000
6447	5444	2999
6448	5445	2998
6449	5446	2997
6450	5447	2997
6451	5448	2996
6452	5449	2995
6453	5450	2994
6454	5451	2993
6455	5452	2993
6456	5453	2992
6457	5454	2991
6458	5455	2990
6459	5456	2990
6460	5457	2989
6461	5458	2988
6462	5459	2987
6463	5460	2986
