iter	RMSE
3044	0.5560844694
3045	0.5560234692
3046	0.5559651521
3047	0.5558342884
3048	0.5557981467
3049	0.5554860515
3050	0.5553185406
3051	0.5552581008
3052	0.5551136337
3053	0.5547742075
3054	0.5547166267
3055	0.5546249602
3056	0.5544449116
3057	0.554112796
3058	0.5540692315
3059	0.5539681215
3060	0.5538383022
3061	0.5537731797
3062	0.5536871524
3063	0.5535600748
3064	0.5535007906
3065	0.5528307109
3066	0.5527967785
3067	0.5526327557
3068	0.5525514499
3069	0.5525137059
3070	0.552433217
3071	0.5524024964
3072	0.5523418555
3073	0.5522404402
3074	0.5521138989
3075	0.55194919
3076	0.5518336789
3077	0.5517751459
3078	0.5516782326
3079	0.5515616685
3080	0.5514956043
3081	0.5513787311
3082	0.5513152114
3083	0.5512730479
3084	0.5511479011
3085	0.5510344095
3086	0.551003572
3087	0.5509496874
3088	0.5509045989
3089	0.5508465425
3090	0.5507905828
3091	0.5507003329
3092	0.5506202669
3093	0.5505674948
3094	0.550511938
3095	0.5503713253
3096	0.550324106
3097	0.5502346728
3098	0.5501978043
3099	0.5498678078
3100	0.5497008327
3101	0.549648545
3102	0.5496192272
3103	0.5495396561
3104	0.5494760914
3105	0.5493575851
3106	0.5493262897
3107	0.5490445898
3108	0.5489796168
3109	0.5486092437
3110	0.5485069928
3111	0.5484519718
3112	0.5482823231
3113	0.5482222891
3114	0.548159087
3115	0.5480498929
3116	0.5480127958
3117	0.5477720178
3118	0.5476608259
3119	0.5475607977
3120	0.5471734997
3121	0.5471232852
3122	0.5470180372
3123	0.5469192844
3124	0.5468794943
3125	0.5468502854
3126	0.5467908214
3127	0.5467612375
3128	0.5467152924
3129	0.5463825219
3130	0.5462260314
3131	0.5461635161
3132	0.5461107959
3133	0.5460644381
3134	0.546026181
3135	0.5459763291
3136	0.5458780456
3137	0.5457803557
3138	0.5457492078
3139	0.5456985949
3140	0.545644996
3141	0.5455779464
3142	0.5453663611
3143	0.5452722342
3144	0.5451751213
3145	0.545118969
3146	0.5450267395
3147	0.5449301734
3148	0.5448086531
3149	0.5447239472
3150	0.5446629258
3151	0.5446139483
3152	0.5445640306
3153	0.5443547595
3154	0.544298865
3155	0.5442400165
3156	0.5440302438
3157	0.5439846204
3158	0.5438889511
3159	0.5438396119
3160	0.543739767
3161	0.5435851484
3162	0.5434980896
3163	0.5434444682
3164	0.5433492442
3165	0.5432016811
3166	0.543097879
3167	0.5429204924
3168	0.5427272979
3169	0.5426985803
3170	0.5425833757
3171	0.5424370099
3172	0.5422917295
3173	0.5422299277
3174	0.54213602
3175	0.5420929401
3176	0.5420171425
3177	0.5418731784
3178	0.5418024412
3179	0.541723955
3180	0.5415711882
3181	0.5415128385
3182	0.5414198764
3183	0.5412991906
3184	0.5410924576
3185	0.5409722176
3186	0.5408605416
3187	0.5407983915
3188	0.5406893559
3189	0.5405817254
3190	0.5405344233
3191	0.540217406
3192	0.5401794415
3193	0.5398572959
3194	0.5397988111
3195	0.5397674638
3196	0.5397014232
3197	0.5396462836
3198	0.5395964665
3199	0.5389529635
3200	0.5388622804
3201	0.5388333788
3202	0.5387524464
3203	0.5386915245
3204	0.5386252134
3205	0.538556668
3206	0.5382042777
3207	0.5381394727
3208	0.5380177728
3209	0.5379616303
3210	0.5378800229
3211	0.5377393888
3212	0.5376916425
3213	0.5376427162
3214	0.537500923
3215	0.5373230679
3216	0.5371930679
3217	0.5371483422
3218	0.537080983
3219	0.5370139577
3220	0.5369097643
3221	0.536275107
3222	0.5362209995
3223	0.5361295408
3224	0.5360801001
3225	0.5360494257
3226	0.5359984042
3227	0.5359679327
3228	0.5359309355
3229	0.5358401616
3230	0.5357809637
3231	0.5357052329
3232	0.5356298894
3233	0.5355743818
3234	0.5355242212
3235	0.5353709219
3236	0.5353211111
3237	0.535140289
3238	0.5351066637
3239	0.5350104265
3240	0.534961941
3241	0.5348726262
3242	0.5348435655
3243	0.534812056
3244	0.5347486198
3245	0.5346096296
3246	0.5345525809
3247	0.5344630764
3248	0.5341705936
3249	0.5339741719
3250	0.5338996433
3251	0.5338427376
3252	0.5337840803
3253	0.5336753956
3254	0.5335869485
3255	0.5334865486
3256	0.5334253317
3257	0.533345132
3258	0.5333120301
3259	0.5332850262
3260	0.5332283724
3261	0.5330421266
3262	0.5329623103
3263	0.5328813092
3264	0.5327436851
3265	0.5324013712
3266	0.5323364203
3267	0.5322829413
3268	0.5322531465
3269	0.5321987286
3270	0.5320620524
3271	0.5320284509
3272	0.5318796569
3273	0.5318166908
3274	0.5317781366
3275	0.5316422596
3276	0.5315386506
3277	0.5315016827
3278	0.5314415283
3279	0.5313539482
3280	0.531324399
3281	0.5312454695
3282	0.5311867905
3283	0.5311210954
3284	0.5310522771
3285	0.5310230661
3286	0.5309445321
3287	0.530751961
3288	0.5306958469
3289	0.5306398216
3290	0.53057359
3291	0.5305286758
3292	0.5304666147
3293	0.53033245
3294	0.5302414013
3295	0.5302030075
3296	0.5300453767
3297	0.5299341042
3298	0.5298852764
3299	0.5298083577
3300	0.529736131
3301	0.5296863703
3302	0.5294961879
3303	0.5293926489
3304	0.5292697131
3305	0.529236531
3306	0.5289729871
3307	0.5288970953
3308	0.5287979082
3309	0.5287485222
3310	0.5286952262
3311	0.5286402302
3312	0.528616375
3313	0.5285315334
3314	0.5284802591
3315	0.5284037018
3316	0.5282715537
3317	0.5282255495
3318	0.5280028807
3319	0.5278129698
3320	0.5276960162
3321	0.5276439728
3322	0.5275878072
3323	0.5275318558
3324	0.5274195283
3325	0.5273611964
3326	0.5272871212
3327	0.5272288768
3328	0.5271997622
3329	0.5271427461
3330	0.5270573838
3331	0.5270019037
3332	0.526881804
3333	0.5266871701
3334	0.5266523532
3335	0.5264705533
3336	0.5264170215
3337	0.5263622675
3338	0.5263055963
3339	0.5262650438
3340	0.5261927256
3341	0.5260924383
3342	0.5260409483
3343	0.5259714495
3344	0.5258488814
3345	0.5256657889
3346	0.5255628146
3347	0.5251154293
3348	0.5250020308
3349	0.5249742302
3350	0.5249161733
3351	0.5248728484
3352	0.5248227986
3353	0.5245115594
3354	0.5244546204
3355	0.5243477569
3356	0.5242760658
3357	0.5242499381
3358	0.5239439507
3359	0.5239053347
3360	0.523836819
3361	0.5237798627
3362	0.5237468428
3363	0.5236148632
3364	0.5234306474
3365	0.5233607227
3366	0.5232938458
3367	0.5232323499
3368	0.5231312649
3369	0.5230466475
3370	0.523018303
3371	0.5229884396
3372	0.5223781403
3373	0.5221956864
3374	0.5220654839
3375	0.5220340987
3376	0.5218826576
3377	0.5218398865
3378	0.5217878033
3379	0.5217322012
3380	0.5216485309
3381	0.5215050074
3382	0.5214349218
3383	0.5213640221
3384	0.5213102516
3385	0.5212664867
3386	0.5212163173
3387	0.5208847133
3388	0.5208555164
3389	0.5207549851
3390	0.5207095218
3391	0.5206659973
3392	0.5206090765
3393	0.5205445865
3394	0.5205056657
3395	0.5204797065
3396	0.5204369619
3397	0.5204154575
3398	0.5202351177
3399	0.5201648576
3400	0.5200823349
3401	0.5200463126
3402	0.5198672352
3403	0.5197744409
3404	0.5196254919
3405	0.519516215
3406	0.519217444
3407	0.5191463893
3408	0.5190434031
3409	0.5189728578
3410	0.5188717354
3411	0.5187429939
3412	0.5187051495
3413	0.5186704039
3414	0.5186011512
3415	0.5185640979
3416	0.5184803392
3417	0.5183784791
3418	0.5183127238
3419	0.518251971
3420	0.5182200878
3421	0.5181867758
3422	0.5181446566
3423	0.5180758292
3424	0.517304817
3425	0.5172540288
3426	0.5171824438
3427	0.5171395671
3428	0.5170905275
3429	0.5170400856
3430	0.5169884397
3431	0.5169338652
3432	0.5168645323
3433	0.5168310764
3434	0.5167947231
3435	0.5167365401
3436	0.51663604
3437	0.5166112179
3438	0.5164648926
3439	0.5164068712
3440	0.5163123862
3441	0.5162628766
3442	0.516182114
3443	0.5161565323
3444	0.5160448899
3445	0.5160026476
3446	0.515950849
3447	0.5159233006
3448	0.5158736452
3449	0.5158372052
3450	0.5158127914
3451	0.5157638577
3452	0.5157061967
3453	0.5154904841
3454	0.5154406844
3455	0.5153937163
3456	0.5151799743
3457	0.5151176634
3458	0.5150807922
3459	0.5148293507
3460	0.5147013161
3461	0.5146365799
3462	0.5145995333
3463	0.5144577664
3464	0.5144041552
3465	0.5143353257
3466	0.5142785362
3467	0.5142275041
3468	0.5141230178
3469	0.5140879587
3470	0.5137666069
3471	0.5136396796
3472	0.5135136893
3473	0.5134900424
3474	0.5134660758
3475	0.5134010921
3476	0.5133529907
3477	0.5132831038
3478	0.5132343328
3479	0.5131778761
3480	0.5130074345
3481	0.5129729284
3482	0.5129041683
3483	0.5127978758
3484	0.5127567007
3485	0.5126974959
3486	0.5126699625
3487	0.5126138907
3488	0.5125815623
3489	0.5125481305
3490	0.5119611622
3491	0.51191537
3492	0.5118625684
3493	0.5117634744
3494	0.5116943053
3495	0.5116679983
3496	0.5116212327
3497	0.511579115
3498	0.5114080034
3499	0.5112378028
3500	0.5110944285
3501	0.5110409731
3502	0.5109848957
3503	0.510929699
3504	0.5108825097
3505	0.5108420942
3506	0.5108023591
3507	0.5106981897
3508	0.5105619184
3509	0.5104958141
3510	0.5104434842
3511	0.5103033062
3512	0.5102625429
3513	0.5101979947
3514	0.5100745367
3515	0.5099734587
3516	0.5099518073
3517	0.5099048431
3518	0.5098379345
3519	0.5097629759
3520	0.5096658758
3521	0.5094975618
3522	0.5094368031
3523	0.5093789537
3524	0.5092554869
3525	0.5091988218
3526	0.5091627826
3527	0.5091178963
3528	0.5090851725
3529	0.5090124214
3530	0.5089515258
3531	0.5087810749
3532	0.5087241428
3533	0.5086744408
3534	0.5086339211
3535	0.5085936976
3536	0.508570748
3537	0.5085147175
3538	0.5084255821
3539	0.5083591111
3540	0.5083153193
3541	0.5082133638
3542	0.5081533083
3543	0.5080884614
3544	0.5079657809
3545	0.507918182
3546	0.5078870064
3547	0.5078419874
3548	0.5077945753
3549	0.5077431535
3550	0.5076497902
3551	0.5073927779
3552	0.5071380786
3553	0.5069699497
3554	0.5069398236
3555	0.5069009705
3556	0.5068497463
3557	0.5067987255
3558	0.5067532007
3559	0.5066711088
3560	0.506626947
3561	0.5065962607
3562	0.5065567737
3563	0.5065304472
3564	0.50647479
3565	0.5064127407
3566	0.5063130384
3567	0.5062209935
3568	0.5060990997
3569	0.506050504
3570	0.5060066671
3571	0.50526738
3572	0.5052071244
3573	0.5051673519
3574	0.5050862873
3575	0.504965338
3576	0.5048256708
3577	0.5046871844
3578	0.5046406056
3579	0.5045884742
3580	0.5045106788
3581	0.5044526827
3582	0.5044076214
3583	0.5042964936
3584	0.5042480253
3585	0.5042086175
3586	0.5041573225
3587	0.5041182993
3588	0.5038682945
3589	0.503834021
3590	0.5037328684
3591	0.503682789
3592	0.5035887594
3593	0.5035456879
3594	0.5034911561
3595	0.5034144635
3596	0.5033688831
3597	0.5032493136
3598	0.5030015244
3599	0.5029092814
3600	0.5028639451
3601	0.5027294936
3602	0.5026820185
3603	0.5026066108
3604	0.5025243831
3605	0.5022792123
3606	0.5022264041
3607	0.50212537
3608	0.5020707969
3609	0.5020150927
3610	0.5019186609
3611	0.5013596966
3612	0.50130197
3613	0.5012528425
3614	0.5012187409
3615	0.5011951815
3616	0.5008931932
3617	0.5008024563
3618	0.5007062845
3619	0.5006434651
3620	0.5005944738
3621	0.5005620906
3622	0.5002634561
3623	0.5002146276
3624	0.5001125679
3625	0.5000516944
3626	0.4999981894
3627	0.4999497232
3628	0.4998976922
3629	0.4998532516
3630	0.4997962489
3631	0.4997334335
3632	0.4996945465
3633	0.4995761513
3634	0.4995245994
3635	0.499493673
3636	0.4994410049
3637	0.4993838466
3638	0.4993456833
3639	0.4992555833
3640	0.4992105944
3641	0.4991624176
3642	0.4991188855
3643	0.4990454063
3644	0.4990015793
3645	0.4989113195
3646	0.498847479
3647	0.4988038103
3648	0.4987472191
3649	0.4987056592
3650	0.498668691
3651	0.4986210794
3652	0.4985842935
3653	0.4984664971
3654	0.4983601957
3655	0.498310105
3656	0.4982511819
3657	0.4981341085
3658	0.4980927568
3659	0.4977978233
3660	0.4977509817
3661	0.4976864813
3662	0.4976358809
3663	0.4975792586
3664	0.497492637
3665	0.4974483179
3666	0.4974183339
3667	0.4973812717
3668	0.4971786108
3669	0.4971296377
3670	0.4970303391
3671	0.4969922887
3672	0.4969546366
3673	0.4968907508
3674	0.4968305483
3675	0.4966375536
3676	0.4966138551
3677	0.4963583764
3678	0.4963332645
3679	0.4962732786
3680	0.4962222908
3681	0.4961603371
3682	0.4960984625
3683	0.4960616998
3684	0.4953516595
3685	0.4952902507
3686	0.495243616
3687	0.4951719867
3688	0.4950558267
3689	0.4950253329
3690	0.4949758132
3691	0.494943128
3692	0.4948885679
3693	0.4948283645
3694	0.4947933647
3695	0.4947081304
3696	0.494657375
3697	0.4946359804
3698	0.4944790809
3699	0.4939378126
3700	0.4939091647
3701	0.4938715922
3702	0.4938392352
3703	0.4937967019
3704	0.4935364062
3705	0.4935007103
3706	0.4934621517
3707	0.4933856485
3708	0.4933481403
3709	0.493295844
3710	0.4932602091
3711	0.4932051604
3712	0.4931484519
3713	0.4930922649
3714	0.4930560632
3715	0.4930273469
3716	0.4930022093
3717	0.4929397292
3718	0.4928932588
3719	0.4927346137
3720	0.4926942252
3721	0.4926581649
3722	0.4926139158
3723	0.4924887521
3724	0.4923734341
3725	0.4923381122
3726	0.4922970172
3727	0.4922515777
3728	0.4921955112
3729	0.4921661089
3730	0.4920511026
3731	0.491996551
3732	0.4919738166
3733	0.4918768889
3734	0.4917900543
3735	0.4917282683
3736	0.4915229057
3737	0.4914085675
3738	0.4913648504
3739	0.4913211431
3740	0.4912611017
3741	0.4912027105
3742	0.4911578312
3743	0.4911138159
3744	0.4910525366
3745	0.4910255922
3746	0.4909767986
3747	0.4908631689
3748	0.4908186057
3749	0.4907713613
3750	0.4907272461
3751	0.4907038853
3752	0.4906788608
3753	0.4906030705
3754	0.4905531023
3755	0.4904994159
3756	0.4903864932
3757	0.4903529012
3758	0.490299301
3759	0.4901433743
3760	0.4901084944
3761	0.4900643917
3762	0.4900180376
3763	0.4899755494
3764	0.4898831458
3765	0.4898507262
3766	0.4898083909
3767	0.4897465791
3768	0.4897030215
3769	0.4896344808
3770	0.4895944405
3771	0.4895483711
3772	0.4894890526
3773	0.4887956497
3774	0.4886839164
3775	0.4886471161
3776	0.4885882464
3777	0.4885294859
3778	0.4884316056
3779	0.4883779355
3780	0.4883282742
3781	0.4882863902
3782	0.4881912443
3783	0.4878449747
3784	0.4877972669
3785	0.4877480707
3786	0.4876854199
3787	0.4876396155
3788	0.4875935223
3789	0.4875570415
3790	0.4873291073
3791	0.4872824765
3792	0.4872408856
3793	0.4871916904
3794	0.4870808379
3795	0.4870598009
3796	0.487000036
3797	0.4869623014
3798	0.4867734088
3799	0.4866815125
3800	0.4865940234
3801	0.4865231382
3802	0.4864688441
3803	0.4864273549
3804	0.4863882986
3805	0.4863470928
3806	0.4863048268
3807	0.4862587709
3808	0.4862271346
3809	0.4861860115
3810	0.4861476972
3811	0.4860377301
3812	0.4859798162
3813	0.4854586009
3814	0.4854175994
3815	0.4853240407
3816	0.4852358619
3817	0.4851950565
3818	0.4851269111
3819	0.4850725253
3820	0.4849985225
3821	0.4849567259
3822	0.4849082517
3823	0.4848594882
3824	0.4847744899
3825	0.4846888053
3826	0.4845850139
3827	0.4845474643
3828	0.4844850184
3829	0.4844291837
3830	0.4843769405
3831	0.4842805263
3832	0.4841908958
3833	0.4841475319
3834	0.4841250248
3835	0.4840868483
3836	0.4840026976
3837	0.4839576483
3838	0.4839066456
3839	0.4838756217
3840	0.4838276168
3841	0.4837980868
3842	0.4837503027
3843	0.4834734891
3844	0.4834439482
3845	0.483416207
3846	0.4833858246
3847	0.4833488148
3848	0.4833108888
3849	0.4829457773
3850	0.4829089254
3851	0.4828587961
3852	0.4828221125
3853	0.4827836216
3854	0.4826900712
3855	0.4826355157
3856	0.4825863797
3857	0.4824775785
3858	0.4824108545
3859	0.4823182103
3860	0.4822178576
3861	0.4821877231
3862	0.4821463745
3863	0.4821051302
3864	0.4820534564
3865	0.4820019897
3866	0.4819621538
3867	0.481910607
3868	0.4818620329
3869	0.4818410634
3870	0.481806924
3871	0.4817658961
3872	0.4817206755
3873	0.4816987627
3874	0.4811868003
3875	0.4811555709
3876	0.4811081925
3877	0.481025308
3878	0.4809323585
3879	0.4808998935
3880	0.4808002438
3881	0.4807631839
3882	0.4807413042
3883	0.4806331987
3884	0.4805955823
3885	0.4804960348
3886	0.4804564868
3887	0.4804123487
3888	0.4803290837
3889	0.4802899827
3890	0.4802492762
3891	0.4800322736
3892	0.4799385353
3893	0.4799110277
3894	0.4798642187
3895	0.4797996817
3896	0.4797710284
3897	0.4797410218
3898	0.4797065537
3899	0.4795992081
3900	0.4795334053
3901	0.4794859876
3902	0.4793878791
3903	0.479298877
3904	0.4792554859
3905	0.4791583043
3906	0.4790734749
3907	0.4790226423
3908	0.4789318491
3909	0.4788821393
3910	0.4788182341
3911	0.478787602
3912	0.4787486228
3913	0.4786422026
3914	0.478535732
3915	0.4785007494
3916	0.4784535295
3917	0.4783788716
3918	0.4783130482
3919	0.478277701
3920	0.4782409802
3921	0.4782250707
3922	0.4781863593
3923	0.4780863165
3924	0.4780574381
3925	0.4780172156
3926	0.4779660215
3927	0.4779200939
3928	0.4778980867
3929	0.4778596131
3930	0.4778266392
3931	0.4777883112
3932	0.4776924274
3933	0.4776598478
3934	0.4776273877
3935	0.4775763553
3936	0.4775300169
3937	0.4774566158
3938	0.4773727924
3939	0.4773220662
3940	0.4772756109
3941	0.4770659462
3942	0.4770412404
3943	0.4770127132
3944	0.4769646946
3945	0.4769266661
3946	0.4768824409
3947	0.4767985114
3948	0.4767659369
3949	0.4767010313
3950	0.4764285035
3951	0.4763385894
3952	0.476285808
3953	0.4762651947
3954	0.4762130195
3955	0.4761604499
3956	0.476116879
3957	0.4760700056
3958	0.4760056246
3959	0.4759672195
3960	0.4758741686
3961	0.4758276877
3962	0.4757754364
3963	0.4757545105
3964	0.4756917651
3965	0.4756525013
3966	0.4756136433
3967	0.4755562531
3968	0.4755049929
3969	0.4754676316
3970	0.4754304128
3971	0.4753988433
3972	0.4753514004
3973	0.4752819134
3974	0.4751867897
3975	0.4751673636
3976	0.475138705
3977	0.4751016001
3978	0.4750523376
3979	0.4750070268
3980	0.4749684636
3981	0.4748973882
3982	0.4748283227
3983	0.4747850037
3984	0.4747336415
3985	0.4746389894
3986	0.4745963007
3987	0.4745613416
3988	0.4743715948
3989	0.4741590976
3990	0.4741153986
3991	0.4740269241
3992	0.4740061242
3993	0.4739262141
3994	0.4738656488
3995	0.4738514284
3996	0.4737974782
3997	0.4737568761
3998	0.4737075664
3999	0.4736196572
4000	0.4735752683
4001	0.4735374556
4002	0.473490638
4003	0.4734548428
4004	0.4734362044
4005	0.4733890678
4006	0.4733675413
4007	0.4732775494
4008	0.473172561
4009	0.4731214779
4010	0.4730875816
4011	0.4730327745
4012	0.4729355478
4013	0.4728992671
4014	0.4728432907
4015	0.4727753549
4016	0.4727392027
4017	0.4727030419
4018	0.4726670247
4019	0.4720194863
4020	0.4719820029
4021	0.4719508428
4022	0.4718887003
4023	0.4718509469
4024	0.4718288411
4025	0.4717858748
4026	0.4717661795
4027	0.4717304856
4028	0.4716879124
4029	0.4716522052
4030	0.4716094177
4031	0.4715164701
4032	0.4714831737
4033	0.4712950316
4034	0.4712656329
4035	0.471228532
4036	0.4710272414
4037	0.470992227
4038	0.4707927968
4039	0.4703018494
4040	0.4702583175
4041	0.4702249694
4042	0.4701636644
4043	0.4701159509
4044	0.4700694198
4045	0.470019475
4046	0.4698327883
4047	0.469725638
4048	0.4697060166
4049	0.469669326
4050	0.469639952
4051	0.4696049049
4052	0.4695699117
4053	0.4695250112
4054	0.4694920871
4055	0.4694423777
4056	0.4694126922
4057	0.4693703985
4058	0.4693356734
4059	0.4692090084
4060	0.4691208513
4061	0.4690850001
4062	0.4689813731
4063	0.4689338728
4064	0.4688440618
4065	0.4687988402
4066	0.4687643942
4067	0.4685682188
4068	0.4685211449
4069	0.468485258
4070	0.4683935303
4071	0.4683640474
4072	0.4683219913
4073	0.468285386
4074	0.4682253505
4075	0.4681932047
4076	0.4681503468
4077	0.4681148157
4078	0.468037782
4079	0.4680039087
4080	0.4679619813
4081	0.467859085
4082	0.4677926138
4083	0.4676086886
4084	0.4675289648
4085	0.4674998281
4086	0.4674604311
4087	0.4674426398
4088	0.4673733042
4089	0.4671797169
4090	0.467117537
4091	0.4670760073
4092	0.4670202052
4093	0.4669623623
4094	0.4669390538
4095	0.4668945362
4096	0.4668504261
4097	0.4668061898
4098	0.466730001
4099	0.4667078931
4100	0.4666607978
4101	0.4666270821
4102	0.4665785558
4103	0.4665383169
4104	0.4663546464
4105	0.4663229777
4106	0.4661329144
4107	0.4661073797
4108	0.466050312
4109	0.4659805244
4110	0.4659520223
4111	0.4658504958
4112	0.4657659522
4113	0.4657091467
4114	0.4656872097
4115	0.4654868141
4116	0.4654527512
4117	0.4653645914
4118	0.46530856
4119	0.4652747383
4120	0.4652504249
4121	0.4652155473
4122	0.4651402243
4123	0.4651080316
4124	0.4650705093
4125	0.464967098
4126	0.464925766
4127	0.4648846037
4128	0.4648412173
4129	0.4647788801
4130	0.4646878898
4131	0.4645878791
4132	0.4645213154
4133	0.4644930624
4134	0.4644347636
4135	0.4643442782
4136	0.4641219636
4137	0.464102556
4138	0.4640152878
4139	0.4639691276
4140	0.4637788994
4141	0.463704827
4142	0.4636056214
4143	0.463585736
4144	0.4635405439
4145	0.4635059541
4146	0.4634749927
4147	0.4633697515
4148	0.4633078609
4149	0.4632645116
4150	0.4631750998
4151	0.4631395529
4152	0.463096565
4153	0.4630683466
4154	0.4629639991
4155	0.4629219278
4156	0.4627340263
4157	0.4626904641
4158	0.4624973315
4159	0.4624538078
4160	0.4624136331
4161	0.4622292094
4162	0.4621854178
4163	0.4621401314
4164	0.4621022415
4165	0.4620837928
4166	0.4620398831
4167	0.4619829881
4168	0.4619505198
4169	0.461832339
4170	0.4617808505
4171	0.4617519528
4172	0.461717977
4173	0.4616856325
4174	0.4616424042
4175	0.46159881
4176	0.4615807736
4177	0.4615565005
4178	0.4615168467
4179	0.461473442
4180	0.4612914863
4181	0.4612281368
4182	0.4611979036
4183	0.4611657734
4184	0.4611255819
4185	0.4610918972
4186	0.4610616598
4187	0.4610186526
4188	0.4609855246
4189	0.4609537143
4190	0.460936182
4191	0.4608903619
4192	0.4608286775
4193	0.4607426045
4194	0.4606573261
4195	0.460612363
4196	0.4605910585
4197	0.4605352981
4198	0.4604917948
4199	0.4604505689
4200	0.460338355
4201	0.4603050864
4202	0.4601258655
4203	0.4600361085
4204	0.4600030196
4205	0.4599716803
4206	0.4599519069
4207	0.4599254869
4208	0.4598413438
4209	0.4598084617
4210	0.4597888792
4211	0.4597373509
4212	0.4596820291
4213	0.4596534165
4214	0.4596241839
4215	0.4595839158
4216	0.4595389919
4217	0.4594965347
4218	0.4594543383
4219	0.4594142758
4220	0.4593043538
4221	0.4592865687
4222	0.4591887029
4223	0.4591468893
4224	0.4591063457
4225	0.4590647832
4226	0.459035726
4227	0.4590049958
4228	0.4589743832
4229	0.4589002301
4230	0.4588496118
4231	0.4588180054
4232	0.4587678217
4233	0.4587293071
4234	0.4586669872
4235	0.4585957824
4236	0.458420472
4237	0.4583758702
4238	0.4582924816
4239	0.4582511544
4240	0.4581804443
4241	0.4581391416
4242	0.4580565421
4243	0.4580025776
4244	0.4578291834
4245	0.4577973422
4246	0.4577613416
4247	0.457727907
4248	0.4576790643
4249	0.4575946432
4250	0.4575412184
4251	0.4575113704
4252	0.4574786425
4253	0.4573075537
4254	0.4572665584
4255	0.4571897044
4256	0.4570203254
4257	0.4569442299
4258	0.4569169948
4259	0.4568855795
4260	0.4568572642
4261	0.4567356491
4262	0.4567167122
4263	0.4566203994
4264	0.4565883195
4265	0.456547184
4266	0.4563796281
4267	0.4563443371
4268	0.4562916073
4269	0.4562602417
4270	0.4562237579
4271	0.4561943839
4272	0.4561419922
4273	0.4560465997
4274	0.4560057921
4275	0.4559170791
4276	0.4559005524
4277	0.4558697522
4278	0.4558331068
4279	0.4558054112
4280	0.4557449076
4281	0.4556452555
4282	0.4556030094
4283	0.4555830789
4284	0.4554996299
4285	0.4554186025
4286	0.4554020659
4287	0.4553196882
4288	0.4552344859
4289	0.4551918544
4290	0.4551171782
4291	0.4550579523
4292	0.4550199038
4293	0.4549889599
4294	0.4549581413
4295	0.4548635875
4296	0.4548118561
4297	0.4547168149
4298	0.4546894677
4299	0.4546439044
4300	0.4546027655
4301	0.4544374953
4302	0.4543407537
4303	0.454303029
4304	0.4542153045
4305	0.4541678807
4306	0.4541479878
4307	0.4541003635
4308	0.4540781521
4309	0.4540419971
4310	0.4539994191
4311	0.4539173104
4312	0.4538902517
4313	0.4538586946
4314	0.4538284426
4315	0.4538021244
4316	0.45373766
4317	0.4536438719
4318	0.453613743
4319	0.4535839184
4320	0.4534815435
4321	0.4533182384
4322	0.4532675313
4323	0.4532298782
4324	0.4531958773
4325	0.4531660203
4326	0.4531379006
4327	0.4530977937
4328	0.4530687104
4329	0.45305047
4330	0.452963436
4331	0.4529230754
4332	0.452859112
4333	0.4526976552
4334	0.4526714054
4335	0.4526310604
4336	0.4525844573
4337	0.4525566865
4338	0.4525068363
4339	0.4524385023
4340	0.4523449826
4341	0.4522748046
4342	0.4522345485
4343	0.4522030581
4344	0.4521773303
4345	0.4521481465
4346	0.452108741
4347	0.452022484
4348	0.4519411551
4349	0.4519252786
4350	0.451832754
4351	0.4517535401
4352	0.4517143467
4353	0.4516640953
4354	0.4515644683
4355	0.45152764
4356	0.4513357171
4357	0.4512973535
4358	0.451229765
4359	0.4512064207
4360	0.4511657083
4361	0.451065305
4362	0.4509800897
4363	0.4509511092
4364	0.4508334217
4365	0.4508026801
4366	0.450745075
4367	0.4506904116
4368	0.4506538285
4369	0.4505753145
4370	0.4505253904
4371	0.450485629
4372	0.4504463443
4373	0.4504180625
4374	0.4503689476
4375	0.4502108475
4376	0.4501822353
4377	0.4501334316
4378	0.4500556839
4379	0.4500272129
4380	0.4500075865
4381	0.4499161138
4382	0.4498846818
4383	0.4498362094
4384	0.4498177205
4385	0.4497527448
4386	0.4496900913
4387	0.4496617622
4388	0.4496340372
4389	0.4495945247
4390	0.4495757612
4391	0.4495364889
4392	0.4494456374
4393	0.4494209073
4394	0.4493307201
4395	0.4492916307
4396	0.4492652513
4397	0.4492268211
4398	0.4492045305
4399	0.4491444173
4400	0.4491056888
4401	0.4490713021
4402	0.4490437999
4403	0.4489937164
4404	0.4489663634
4405	0.4489274638
4406	0.4488996607
4407	0.4488181287
4408	0.4487777255
4409	0.4486966411
4410	0.4486484747
4411	0.4485978338
4412	0.4485494464
4413	0.4485253276
4414	0.4484391433
4415	0.4483547422
4416	0.4483148544
4417	0.4481594582
4418	0.4481000553
4419	0.4480738893
4420	0.4479883658
4421	0.4479614057
4422	0.4479258344
4423	0.4478872346
4424	0.4478375014
4425	0.4477995413
4426	0.447763383
4427	0.4477301475
4428	0.4477007412
4429	0.4476685896
4430	0.4476006462
4431	0.4475709721
4432	0.4475235734
4433	0.4474849765
4434	0.447455384
4435	0.4474171617
4436	0.4473376879
4437	0.4473160941
4438	0.4472842582
4439	0.4471858073
4440	0.4471590681
4441	0.4471212919
4442	0.4470832043
4443	0.4470510847
4444	0.4468845769
4445	0.4467867798
4446	0.4467183584
4447	0.446659418
4448	0.4465910349
4449	0.4465236781
4450	0.4464959257
4451	0.4464581094
4452	0.446420932
4453	0.4463380821
4454	0.4462724295
4455	0.4462404452
